LAMMPS Description

     5240  atoms
     1152  bonds
     0  angles
     0  dihedrals
     0  impropers

     3  atom types
     1  bond types

  0.0 7.2 xlo xhi
  -32.5 31.5 ylo yhi
  0.0 7.2 zlo zhi

Masses

    1 1.0
    2 1.0
    3 1.0

Atoms # bond

481 121 1 0.0 -24.0 0.0
482 121 1 0.0 -24.6 0.6
483 121 1 0.6 -24.0 0.6
484 121 1 0.6 -24.6 0.0
485 122 1 1.2 -24.0 0.0
486 122 1 1.2 -24.6 0.6
487 122 1 1.8 -24.0 0.6
488 122 1 1.8 -24.6 0.0
489 123 1 2.4 -24.0 0.0
490 123 1 2.4 -24.6 0.6
491 123 1 3.0 -24.0 0.6
492 123 1 3.0 -24.6 0.0
493 124 1 3.6 -24.0 0.0
494 124 1 3.6 -24.6 0.6
495 124 1 4.2 -24.0 0.6
496 124 1 4.2 -24.6 0.0
497 125 1 4.8 -24.0 0.0
498 125 1 4.8 -24.6 0.6
499 125 1 5.4 -24.0 0.6
500 125 1 5.4 -24.6 0.0
501 126 1 6.0 -24.0 0.0
502 126 1 6.0 -24.6 0.6
503 126 1 6.6 -24.0 0.6
504 126 1 6.6 -24.6 0.0
505 127 1 0.0 -25.2 0.0
506 127 1 0.0 -25.8 0.6
507 127 1 0.6 -25.2 0.6
508 127 1 0.6 -25.8 0.0
509 128 1 1.2 -25.2 0.0
510 128 1 1.2 -25.8 0.6
511 128 1 1.8 -25.2 0.6
512 128 1 1.8 -25.8 0.0
513 129 1 2.4 -25.2 0.0
514 129 1 2.4 -25.8 0.6
515 129 1 3.0 -25.2 0.6
516 129 1 3.0 -25.8 0.0
517 130 1 3.6 -25.2 0.0
518 130 1 3.6 -25.8 0.6
519 130 1 4.2 -25.2 0.6
520 130 1 4.2 -25.8 0.0
521 131 1 4.8 -25.2 0.0
522 131 1 4.8 -25.8 0.6
523 131 1 5.4 -25.2 0.6
524 131 1 5.4 -25.8 0.0
525 132 1 6.0 -25.2 0.0
526 132 1 6.0 -25.8 0.6
527 132 1 6.6 -25.2 0.6
528 132 1 6.6 -25.8 0.0
529 133 1 0.0 -26.4 0.0
530 133 1 0.0 -27.0 0.6
531 133 1 0.6 -26.4 0.6
532 133 1 0.6 -27.0 0.0
533 134 1 1.2 -26.4 0.0
534 134 1 1.2 -27.0 0.6
535 134 1 1.8 -26.4 0.6
536 134 1 1.8 -27.0 0.0
537 135 1 2.4 -26.4 0.0
538 135 1 2.4 -27.0 0.6
539 135 1 3.0 -26.4 0.6
540 135 1 3.0 -27.0 0.0
541 136 1 3.6 -26.4 0.0
542 136 1 3.6 -27.0 0.6
543 136 1 4.2 -26.4 0.6
544 136 1 4.2 -27.0 0.0
545 137 1 4.8 -26.4 0.0
546 137 1 4.8 -27.0 0.6
547 137 1 5.4 -26.4 0.6
548 137 1 5.4 -27.0 0.0
549 138 1 6.0 -26.4 0.0
550 138 1 6.0 -27.0 0.6
551 138 1 6.6 -26.4 0.6
552 138 1 6.6 -27.0 0.0
553 139 1 0.0 -27.6 0.0
554 139 1 0.0 -28.2 0.6
555 139 1 0.6 -27.6 0.6
556 139 1 0.6 -28.2 0.0
557 140 1 1.2 -27.6 0.0
558 140 1 1.2 -28.2 0.6
559 140 1 1.8 -27.6 0.6
560 140 1 1.8 -28.2 0.0
561 141 1 2.4 -27.6 0.0
562 141 1 2.4 -28.2 0.6
563 141 1 3.0 -27.6 0.6
564 141 1 3.0 -28.2 0.0
565 142 1 3.6 -27.6 0.0
566 142 1 3.6 -28.2 0.6
567 142 1 4.2 -27.6 0.6
568 142 1 4.2 -28.2 0.0
569 143 1 4.8 -27.6 0.0
570 143 1 4.8 -28.2 0.6
571 143 1 5.4 -27.6 0.6
572 143 1 5.4 -28.2 0.0
573 144 1 6.0 -27.6 0.0
574 144 1 6.0 -28.2 0.6
575 144 1 6.6 -27.6 0.6
576 144 1 6.6 -28.2 0.0
577 145 1 0.0 -28.8 0.0
578 145 1 0.0 -29.4 0.6
579 145 1 0.6 -28.8 0.6
580 145 1 0.6 -29.4 0.0
581 146 1 1.2 -28.8 0.0
582 146 1 1.2 -29.4 0.6
583 146 1 1.8 -28.8 0.6
584 146 1 1.8 -29.4 0.0
585 147 1 2.4 -28.8 0.0
